,브랜드,모델,가격,연식,주행거리,연료,변속기,연비,차종,배기량,색상,세금미납,압류,저당,보험사고정보,전손이력,침수이력,용도이력,소유자변경,연평균주행거리,썬루프,내비게이션,오토라이트,주차감지센서,가죽시트,열선시트,전동접이사이드미러,크루즈컨트롤,알루미늄휠,스마트키,통풍시트,하이패스룸밀러,블루투스,타이어공기압장치,레인선서와이퍼,핸들열선,차선이탈경보,사이드n커튼에어백,가격표준화
93,한국GM,스파크,5900000,14,10257,가솔린,오토,16.8,경차,995,흰색,0,없음,없음,사고없음,없음,없음,없음,3,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1625313013851502
94,한국GM,스파크,3500000,15,151701,가솔린,오토,15.2,경차,999,흰색,0,없음,없음,사고있음,없음,없음,없음,2,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9303941089070363
95,한국GM,스파크,6800000,17,53905,가솔린,오토,15.2,경차,0,흰색,0,없음,없음,사고있음,없음,없음,있음,1,많음,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5723783302447202
96,한국GM,스파크,7900000,16,30000,가솔린,오토,15.2,경차,999,흰색,0,없음,없음,사고있음,없음,없음,없음,2,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.073302476628639
97,한국GM,스파크,5300000,14,86505,가솔린,오토,16.8,경차,0,파랑색,0,없음,없음,사고있음,없음,없음,없음,1,많음,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.11070005118789641
98,한국GM,스파크,5990000,16,89515,가솔린,오토,15.8,경차,995,회색,0,없음,없음,사고없음,없음,없음,있음,1,많음,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0.20351600427110722
99,한국GM,스파크,7300000,17,50000,가솔린,오토,15.2,경차,0,검정색,0,없음,없음,사고있음,없음,없음,없음,1,많음,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.8000711240555923
100,한국GM,스파크,3200000,12,58000,가솔린,수동,16.8,경차,0,흰색,0,없음,없음,사고있음,없음,없음,없음,2,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0670097851935596
101,한국GM,스파크,4500000,12,55781,가솔린,오토,15.8,경차,0,빨강색,0,없음,없음,사고있음,없음,없음,없음,1,짧음,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.4750085212852919
102,한국GM,스파크,12500000,19,11000,가솔린,오토,15.0,경차,1000,흰색,0,없음,없음,사고없음,없음,없음,없음,0,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.168076179688663
103,한국GM,스파크,7200000,19,17590,가솔린,오토,15.0,경차,1000,검정색,0,없음,없음,사고없음,없음,없음,있음,1,많음,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0.754532565293418
104,한국GM,스파크,4000000,12,39540,가솔린,오토,15.8,경차,0,은색,0,없음,없음,사고없음,없음,없음,없음,3,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7027013150961641
105,한국GM,스파크,4000000,12,59571,가솔린,오토,15.8,경차,0,빨강색,0,없음,없음,사고있음,없음,없음,없음,5,짧음,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7027013150961641
106,한국GM,스파크,4800000,13,59679,가솔린,오토,16.8,경차,995,흰색,0,없음,없음,사고있음,없음,없음,없음,0,보통,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,-0.3383928449987686
107,한국GM,스파크,10300000,19,15678,가솔린,오토,15.0,경차,998,빨강색,0,없음,없음,사고있음,없음,없음,없음,1,많음,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,2.1662278869208254
108,한국GM,스파크,8900000,19,22466,가솔린,오토,15.8,경차,0,인기색상,0,없음,없음,사고없음,없음,없음,없음,0,많음,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1.5286880642503833
109,한국GM,스파크,5300000,14,56400,가솔린,오토,16.8,경차,999,흰색,0,없음,없음,사고없음,없음,없음,없음,2,보통,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,-0.11070005118789641
110,한국GM,스파크,5700000,14,59934,가솔린,오토,16.8,경차,999,은색,0,없음,없음,사고없음,없음,없음,없음,5,보통,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0.07145418386080134
111,한국GM,스파크,6300000,15,48000,가솔린,오토,16.8,경차,999,흰색,0,없음,없음,사고있음,없음,없음,없음,1,보통,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0.34468553643384797
112,한국GM,스파크,7990000,16,24246,가솔린,오토,15.2,경차,999,은색,0,없음,없음,사고없음,없음,없음,없음,4,짧음,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,1,1.1142871795145959
