,브랜드,모델,가격,연식,주행거리,연료,변속기,연비,차종,배기량,색상,세금미납,압류,저당,보험사고정보,전손이력,침수이력,용도이력,소유자변경,연평균주행거리,썬루프,내비게이션,오토라이트,주차감지센서,가죽시트,열선시트,전동접이사이드미러,크루즈컨트롤,알루미늄휠,스마트키,통풍시트,하이패스룸밀러,블루투스,타이어공기압장치,레인선서와이퍼,핸들열선,차선이탈경보,사이드n커튼에어백,가격표준화
91,현대,포터,8000000,14,190000,디젤,수동,,트럭,2498,흰색,0,없음,없음,사고있음,없음,없음,없음,3,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.30415718554326837
92,현대,포터,8900000,15,105231,디젤,수동,,트럭,2497,흰색,0,없음,없음,사고없음,없음,없음,없음,2,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.13129400721954265
93,현대,포터,10300000,17,179783,디젤,오토,,트럭,2498,흰색,0,없음,없음,사고없음,없음,없음,없음,3,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13760427017291954
94,현대,포터,9900000,15,56159,디젤,수동,,트럭,2500,파랑색,0,없음,없음,사고있음,없음,없음,없음,1,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060776190917930344
95,현대,포터,4700000,8,67800,디젤,수동,,특수,2497,파랑색,0,없음,없음,사고없음,없음,없음,없음,7,짧음,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.9379888393969292
96,현대,포터,4000000,8,134695,디젤,수동,,트럭,2497,파랑색,0,없음,없음,사고있음,없음,없음,없음,8,짧음,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.0724379780931603
97,현대,포터,3800000,10,300000,디젤,오토,,트럭,2500,흰색,0,없음,없음,사고있음,없음,없음,없음,2,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.110852017720655
98,현대,포터,14500000,17,97549,디젤,수동,,트럭,2500,흰색,0,없음,없음,사고없음,없음,없음,없음,0,많음,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.9442991023503061
99,현대,포터,6900000,12,162545,디젤,수동,,트럭,2497,파랑색,0,없음,없음,사고없음,없음,없음,없음,1,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5154344034944887
100,현대,포터,5300000,10,267022,디젤,수동,,트럭,0,흰색,0,없음,없음,사고있음,없음,없음,없음,0,많음,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-0.8227467205144455
101,현대,포터,5900000,8,148373,디젤,오토,,트럭,2497,흰색,0,없음,없음,사고없음,없음,없음,없음,1,짧음,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-0.7075046016319617
102,현대,포터,3800000,11,215495,디젤,수동,,트럭,2497,흰색,0,없음,없음,사고있음,없음,없음,없음,8,많음,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.110852017720655
103,현대,포터,5500000,11,75641,디젤,수동,,트럭,2497,흰색,0,없음,없음,사고있음,없음,없음,없음,4,짧음,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.7843326808869509
104,현대,포터,6900000,11,158855,디젤,수동,,트럭,2497,청색,0,없음,1 건,사고있음,없음,없음,없음,1,보통,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-0.5154344034944887
105,현대,포터,14400000,15,66420,디젤,수동,,트럭,2000,흰색,0,없음,없음,사고없음,없음,없음,없음,2,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9250920825365588
106,현대,포터,5200000,12,282954,디젤,오토,,트럭,2497,파랑색,0,없음,없음,사고없음,없음,없음,없음,0,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8419537403281928
107,현대,포터,16200000,19,21333,디젤,오토,,트럭,2497,흰색,0,없음,없음,사고없음,없음,없음,없음,1,많음,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1.2708184391840103
108,현대,포터,6500000,12,191000,디젤,수동,,트럭,2500,흰색,0,없음,없음,사고있음,없음,없음,있음,5,많음,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.5922624827494779
109,현대,포터,15200000,15,38564,디젤,오토,,트럭,2897,파랑색,0,없음,없음,사고없음,없음,없음,없음,2,짧음,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0787482410465372
110,현대,포터,17900000,19,6229,디젤,오토,,트럭,1998,흰색,0,없음,없음,사고없음,없음,없음,없음,0,짧음,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1.5973377760177143
111,현대,포터,16500000,17,41064,디젤,오토,,트럭,2497,흰색,0,없음,없음,사고있음,없음,없음,없음,0,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3284394986252521
112,현대,포터,11700000,16,135200,디젤,오토,,트럭,2497,흰색,0,없음,1 건,사고없음,없음,없음,없음,1,많음,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.40650254756538173
113,현대,포터,10900000,14,96399,디젤,오토,,트럭,2497,초록색,0,없음,없음,사고없음,없음,없음,없음,1,보통,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.25284638905540335
114,현대,포터,10500000,15,81924,디젤,오토,,트럭,2457,흰색,0,없음,없음,사고있음,없음,없음,없음,2,보통,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0.17601830980041414
115,현대,포터,7500000,12,117890,디젤,수동,,트럭,2497,흰색,0,없음,없음,사고있음,없음,없음,없음,6,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.40019228461200484
116,현대,포터,3300000,9,237945,디젤,오토,,트럭,2497,흰색,0,없음,없음,사고있음,없음,없음,없음,3,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.2068871167893915
117,현대,포터,16700000,16,57231,디젤,오토,,트럭,2497,흰색,0,없음,없음,사고없음,없음,없음,없음,1,보통,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3668535382527467
118,현대,포터,8000000,13,90000,디젤,수동,,트럭,2497,파랑색,0,없음,없음,사고있음,없음,없음,없음,0,짧음,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.30415718554326837
119,현대,포터,3900000,9,264776,디젤,수동,,트럭,2497,흰색,0,없음,없음,사고있음,없음,없음,있음,8,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0916449979069076
120,현대,포터,12300000,18,118174,디젤,오토,,트럭,2497,흰색,0,없음,없음,사고없음,없음,없음,없음,0,많음,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0.5217446664478655
