,브랜드,모델,가격,연식,주행거리,연료,변속기,연비,차종,배기량,색상,세금미납,압류,저당,보험사고정보,전손이력,침수이력,용도이력,소유자변경,연평균주행거리,썬루프,내비게이션,오토라이트,주차감지센서,가죽시트,열선시트,전동접이사이드미러,크루즈컨트롤,알루미늄휠,스마트키,통풍시트,하이패스룸밀러,블루투스,타이어공기압장치,레인선서와이퍼,핸들열선,차선이탈경보,사이드n커튼에어백
13,현대,그랜저HG,7990000,11년02월(11년형),"147,421km",가솔린,오토,정보없음,대형,"2,999cc",검정색,없음,없음,없음,사고있음,없음,없음,없음,1회,보통,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1
14,현대,그랜저 하이브리드,15990000,14년11월(15년형),"80,099km",하이브리드(가솔린),오토,16.0Km,대형,"2,345cc",검정색,없음,없음,없음,사고있음,없음,없음,없음,없음,보통,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1
15,현대,더 럭셔리 그랜저,5950000,10년10월(10년형),"105,289km",가솔린,오토,정보없음,대형,"2,656cc",검정색,없음,없음,없음,사고있음,없음,없음,없음,3회,짧음,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0
16,현대,그랜저IG,24990000,17년03월(18년형),"16,713km",가솔린,오토,11.2Km,대형,"2,359cc",쥐색,없음,없음,없음,사고있음,없음,없음,없음,1회,짧음,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1
17,현대,그랜저HG,9300000,12년04월(12년형),"146,081km",가솔린,오토,11.3Km,대형,"2,359cc",검정색,없음,없음,없음,사고있음,없음,없음,있음,5회,많음,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1
18,현대,그랜저IG,23000000,17년05월(18년형),"59,000km",가솔린,오토,10.1Km,대형,"2,999cc",검정색,없음,없음,없음,사고없음,없음,없음,있음,1회,많음,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1
19,현대,그랜저IG,22600000,17년08월(18년형),"19,000km",가솔린,오토,11.2Km,대형,"2,359cc",쥐색,없음,없음,없음,사고없음,없음,없음,있음,1회,짧음,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1
20,현대,그랜저,3900000,90년03월(90년형),"305,000km",가솔린,오토,정보없음,대형,"2,000cc",검정색,없음,없음,없음,사고있음,없음,없음,없음,1회,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,현대,그랜저HG,12500000,14년03월(14년형),"106,000km",가솔린,오토,11.3Km,대형,"2,400cc",진주색,없음,없음,없음,사고없음,없음,없음,없음,3회,보통,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1
22,현대,그랜저HG,12500000,13년07월(14년형),"147,000km",LPG,오토,정보없음,대형,"3,000cc",흰색,없음,없음,없음,사고있음,없음,없음,있음,1회,많음,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0
23,현대,그랜저TG,2900000,06년09월(07년형),"214,000km",LPG,오토,정보없음,대형,"2,700cc",은색,없음,없음,없음,사고있음,없음,없음,있음,2회,보통,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
24,현대,그랜저 하이브리드,14900000,14년03월(15년형),"106,335km",기타,오토,16.0Km,대형,0cc,검정색,정보없음,2 건,1 건,사고있음,없음,없음,없음,없음,보통,1,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0
25,현대,그랜저HG,9700000,13년10월(14년형),"123,292km",가솔린,오토,10.4Km,대형,0cc,은색,정보없음,1 건,1 건,사고있음,없음,없음,없음,6회,보통,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0
26,현대,더 럭셔리 그랜저,5000000,10년01월(10년형),"143,000km",가솔린,오토,정보없음,대형,"2,700cc",검정색,없음,없음,없음,사고있음,없음,없음,없음,2회,보통,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
27,현대,그랜저HG,10900000,13년03월(13년형),"137,000km",가솔린,오토,11.3Km,대형,"2,359cc",검정색,없음,없음,없음,사고있음,없음,없음,없음,2회,많음,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1
28,현대,그랜저HG,15200000,16년06월(17년형),"53,149km",가솔린,오토,정보없음,대형,"2,359cc",검정색,없음,없음,없음,사고있음,없음,없음,없음,2회,보통,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1
